source_e(MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time(s)  cells_history	
2.40048	173406	0.435905	1	no	0.398615	6.42906e-09	4	1
3.33982	173407	0.425759	1	no	0.36631	6.44607e-09	4	1
3.3451	173414	0.524566	1	no	0.411575	6.35002e-09	4	1
2.27768	173426	0.405215	1	no	0.356288	9.20207e-09	4	1
2.98752	173432	0.585925	1	no	0.380471	5.18627e-09	4	1
2.6333	173481	0.526533	1	no	0.399127	6.33917e-09	4	1
1.69328	173529	0.166787	1	no	0.376883	9.06523e-09	4	1
2.54667	173542	0.0259381	1	no	0.267267	1.00776e-08	4	1
2.56388	173572	0.0604444	1	no	0.325709	5.98432e-09	4	1
2.23578	173581	0.16038	1	no	0.352356	6.96226e-09	4	1
2.64959	173601	0.0241271	1	no	0.28975	5.77999e-09	4	1
2.45062	173623	0.524644	1	no	0.387239	7.45453e-09	4	1
2.26444	173638	0.122135	1	no	0.39477	1.02364e-08	4	1
2.00752	173672	0.128561	1	no	0.365495	8.01563e-09	4	1
1.91641	173711	0.13304	1	no	0.257172	6.57975e-09	4	1
2.3611	173839	0.124005	1	no	0.429491	6.27733e-09	4	1
2.59159	173903	0.17257	1	no	0.379373	6.76497e-09	4	1
2.47584	173925	0.281074	1	no	0.407649	5.94489e-09	4	1
1.79354	173989	0.122778	1	no	0.330373	1.01442e-08	4	1
2.31936	174047	0.21658	1	no	0.38761	6.68861e-09	4	1
2.11352	174081	0.348568	1	no	0.359609	6.40315e-09	4	1
2.73142	174169	0.220513	1	no	0.357912	6.02339e-09	4	1
2.34634	174180	0.425097	1	no	0.35781	6.43962e-09	4	1
2.73747	174209	0.0832863	1	no	0.365443	6.99076e-09	4	1
2.32436	174246	0.531011	1	no	0.371814	7.35592e-09	4	1
2.91937	174249	0.474208	1	no	0.358451	7.0496e-09	4	1
2.5056	174296	0.500361	1	no	0.411014	8.14335e-09	4	1
2.35076	174314	0.199307	1	no	0.357206	6.20502e-09	4	1
2.77779	174355	0.600608	1	no	0.382842	8.46887e-09	4	1
2.05035	174361	0.173174	1	no	0.37805	6.40617e-09	4	1
2.77321	174373	0.608261	1	no	0.395953	6.09119e-09	4	1
2.08757	174523	0.0801317	1	no	0.316403	6.70871e-09	4	1
2.16446	174609	0.347244	1	no	0.318528	7.20602e-09	4	1
3.07556	174620	0.48377	1	no	0.414604	5.82842e-09	4	1
2.78747	174680	0.0737251	1	no	0.240095	5.75444e-09	4	1
2.39255	174712	0.455183	1	no	0.359487	7.36033e-09	4	1
2.11314	174718	0.0190447	1	no	0.132924	6.89843e-09	4	1
2.88698	174725	0.405332	1	no	0.334374	6.39344e-09	4	1
2.2373	174786	0.352365	1	no	0.37375	6.56438e-09	4	1
1.88861	174816	0.137499	1	no	0.304631	6.85222e-09	4	1
2.3757	174912	0.406033	1	no	0.420364	8.84098e-09	4	1
2.36309	174939	0.441026	1	no	0.344843	5.79462e-09	4	1
2.39633	175045	0.106265	1	no	0.364669	6.01816e-09	4	1
2.64689	175143	0.321169	1	no	0.400352	6.35616e-09	4	1
1.57479	175164	0.171869	1	no	0.336166	7.11753e-09	4	1
2.08454	175169	0.295621	1	no	0.38726	7.46497e-09	4	1
2.57883	175170	0.56359	1	no	0.352498	6.11949e-09	4	1
2.25749	175189	0.223551	1	no	0.29547	6.81149e-09	4	1
2.91082	175213	0.119623	1	no	0.291389	7.30517e-09	4	1
2.77357	175223	0.012677	1	no	0.0491551	1.02695e-08	4	1
2.41245	175258	0.252293	1	no	0.340306	7.4789e-09	4	1
1.73734	175269	0.0438339	1	no	0.143936	1.15048e-08	4	1
2.99306	175270	0.310381	1	no	0.38961	6.53286e-09	4	1
2.54753	175288	0.0699083	1	no	0.262396	7.49453e-09	4	1
2.23049	175338	0.285982	1	no	0.380226	7.06489e-09	4	1
2.19201	175341	0.176348	1	no	0.432531	6.15629e-09	4	1
2.43337	175362	0.243375	1	no	0.407825	8.87956e-09	4	1
2.71871	175370	0.0865189	1	no	0.233851	5.70946e-09	4	1
2.8361	175385	0.379803	1	no	0.353415	5.93025e-09	4	1
2.43283	175452	0.442409	1	no	0.372816	6.26335e-09	4	1
2.82754	175520	0.696922	1	no	0.391265	7.55307e-09	4	1
2.02489	175607	0.203766	1	no	0.402523	6.67287e-09	4	1
3.01096	175719	0.0827022	1	no	0.229574	1.02613e-08	4	1
2.93487	175734	0.0782233	1	no	0.332338	5.27616e-09	4	1
2.17173	175745	0.0731603	1	no	0.277615	7.81218e-09	4	1
2.74676	175753	0.483906	1	no	0.427847	5.66938e-09	4	1
2.41463	175760	0.293712	1	no	0.337731	6.06167e-09	4	1
2.95749	175764	0.0196483	1	no	0.127849	6.49364e-09	4	1
2.52834	175772	0.0444765	1	no	0.241681	6.2963e-09	4	1
2.67189	175842	0.134364	1	no	0.331159	7.83048e-09	4	1
2.65157	175853	0.0279633	1	no	0.226323	5.95074e-09	4	1
1.77327	175868	0.236948	1	no	0.351414	8.48452e-09	4	1
2.19468	175894	0.131073	1	no	0.358045	8.42064e-09	4	1
2.30496	175968	0.413004	1	no	0.388373	7.57372e-09	4	1
2.50384	176007	0.506086	1	no	0.397476	7.22293e-09	4	1
2.56991	176010	0.458883	1	no	0.37178	6.32889e-09	4	1
2.33022	176083	0.311628	1	no	0.343061	6.83844e-09	4	1
2.42573	176130	0.424474	1	no	0.379393	7.01165e-09	4	1
2.6301	176223	0.35698	1	no	0.331715	7.3362e-09	4	1
2.34089	176243	0.0107491	1	no	0.057971	8.64273e-09	4	1
3.39973	176260	0.591514	1	no	0.370194	6.4234e-09	4	1
2.49438	176305	0.199424	1	no	0.376428	6.14943e-09	4	1
2.74163	176317	0.238915	1	no	0.37281	6.37706e-09	4	1
2.51991	176322	0.0909782	1	no	0.299658	7.19336e-09	4	1
3.13029	176389	0.328063	1	no	0.364338	5.30527e-09	4	1
2.09365	176392	0.347848	1	no	0.303309	8.94633e-09	4	1
3.03594	176461	0.469204	1	no	0.37045	5.93605e-09	4	1
1.92281	176483	0.0756724	1	no	0.301853	8.46383e-09	4	1
2.43864	176552	0.480615	1	no	0.365585	6.5745e-09	4	1
2.37077	176662	0.50482	1	no	0.353109	6.77778e-09	4	1
2.27405	176781	0.138785	1	no	0.402975	1.12253e-08	4	1
2.83166	176787	0.276498	1	no	0.372773	6.40587e-09	4	1
2.5977	176855	0.171305	1	no	0.352279	8.88087e-09	4	1
2.0149	176859	0.215216	1	no	0.368983	7.76647e-09	4	1
2.73236	176908	0.151501	1	no	0.322622	8.13387e-09	4	1
2.78277	176909	0.491539	1	no	0.375723	9.93617e-09	4	1
2.96029	176950	0.0183826	1	no	0.102754	6.88213e-09	4	1
2.2539	177000	0.337137	1	no	0.32825	5.9992e-09	4	1
2.2065	177027	0.079528	1	no	0.303379	6.75664e-09	4	1
2.65371	177034	0.501023	1	no	0.400326	1.01802e-08	4	1
2.82729	177037	0.0297938	1	no	0.189542	7.35558e-09	4	1
3.19861	177062	0.393804	1	no	0.324581	5.31793e-09	4	1
2.39175	177104	0.143789	1	no	0.326381	6.31253e-09	4	1
2.64969	177116	0.00381672	1	no	0	5.81092e-09	4	1
1.93612	177127	0.253617	1	no	0.338452	7.35641e-09	4	1
2.15471	177137	0.258096	1	no	0.4118	7.5511e-09	4	1
2.65243	177139	0.446206	1	no	0.37955	6.09387e-09	4	1
2.60637	177168	0.152104	1	no	0.388171	7.15586e-09	4	1
2.11648	177194	0.0323837	1	no	0.214672	7.86447e-09	4	1
2.47311	177289	0.289896	1	no	0.368577	7.26711e-09	4	1
2.0829	177325	0.0654685	1	no	0.290006	8.92391e-09	4	1
2.45094	177353	0.34664	1	no	0.359755	9.77253e-09	4	1
2.68732	177389	0.450646	1	no	0.351741	6.30522e-09	4	1
3.39886	177402	0.79014	1	no	0.384735	5.10232e-09	4	1
2.70546	177435	0.243336	1	no	0.358115	7.47253e-09	4	1
2.49001	177437	0.252897	1	no	0.470547	6.24799e-09	4	1
2.0372	177471	0.432069	1	no	0.346043	8.48016e-09	4	1
2.3529	177489	0.0133196	1	no	0	8.35867e-09	4	1
2.42362	177495	0.425214	1	no	0.39989	8.73539e-09	4	1
1.98373	177513	0.280373	1	no	0.294763	8.47728e-09	4	1
2.24082	177574	0.0546415	1	no	0.266572	1.07516e-08	4	1
3.35289	177581	0.430141	1	no	0.417312	7.57619e-09	4	1
2.20718	177606	0.217144	1	no	0.40104	6.43094e-09	4	1
2.27129	177756	0.259226	1	no	0.358023	7.32254e-09	4	1
2.19479	177775	0.285456	1	no	0.376765	6.98394e-09	4	1
2.19623	177874	0.342862	1	no	0.332141	7.37237e-09	4	1
2.2778	178044	0.327498	1	no	0.382804	8.77302e-09	4	1
2.26239	178076	0.0973264	1	no	0.332333	6.44647e-09	4	1
2.52371	178077	0.456429	1	no	0.334699	7.6697e-09	4	1
2.33769	178114	0.340234	1	no	0.385073	7.60896e-09	4	1
2.26422	178122	0.370319	1	no	0.397171	6.94425e-09	4	1
2.53761	178142	0.386813	1	no	0.381696	5.92339e-09	4	1
2.56242	178185	0.0126575	1	no	0.0984615	7.54895e-09	4	1
2.77929	178223	0.398322	1	no	0.410902	6.22747e-09	4	1
2.69033	178293	0.151481	1	no	0.373313	8.58763e-09	4	1
2.23115	178335	0.446771	1	no	0.364686	6.96151e-09	4	1
2.00848	178338	0.0717583	1	no	0.432836	8.11317e-09	4	1
2.38961	178411	0.119682	1	no	0.313049	6.40077e-09	4	1
2.36062	178444	0.312854	1	no	0.351737	6.53493e-09	4	1
2.41941	178492	0.0323448	1	no	0.214931	8.04084e-09	4	1
2.40605	178510	0.272623	1	no	0.3545	7.51114e-09	4	1
2.28598	178533	0.376629	1	no	0.33111	1.03438e-08	4	1
1.89004	178560	0.24205	1	no	0.378117	7.71969e-09	4	1
2.30616	178580	0.486321	1	no	0.366541	6.56658e-09	4	1
2.6092	178590	0.282885	1	no	0.429683	6.06257e-09	4	1
2.55414	178627	0.328822	1	no	0.334656	5.94515e-09	4	1
2.55579	178679	0.360096	1	no	0.374811	6.34626e-09	4	1
1.75632	178685	0.108173	1	no	0.316832	7.17749e-09	4	1
3.03118	178696	0.7007	1	no	0.426479	5.88453e-09	4	1
2.61412	178720	0.0431913	1	no	0.411181	1.13304e-08	4	1
2.2674	178732	0.039433	1	no	0.241481	6.56017e-09	4	1
2.35068	178760	0.298853	1	no	0.359875	9.56584e-09	4	1
2.03142	178789	0.385547	1	no	0.371281	7.58565e-09	4	1
2.40532	178795	0.256655	1	no	0.388998	5.88409e-09	4	1
2.18887	178796	0.234982	1	no	0.381454	7.02792e-09	4	1
2.23377	178868	0.0775613	1	no	0.277178	7.91362e-09	4	1
2.51153	178888	0.00823711	1	no	0	6.06048e-09	4	1
3.08795	178934	0.419976	1	no	0.393935	6.27009e-09	4	1
1.92059	178949	0.253539	1	no	0.393856	6.90595e-09	4	1
2.60978	179081	0.272078	1	no	0.374177	5.93668e-09	4	1
2.54394	179131	0.310829	1	no	0.394875	1.11223e-08	4	1
2.55578	179189	0.557183	1	no	0.325691	7.54442e-09	4	1
2.36833	179204	0.347906	1	no	0.363931	7.24584e-09	4	1
2.64717	179243	0.385528	1	no	0.333316	6.94441e-09	4	1
2.44685	179369	0.293654	1	no	0.402851	7.40767e-09	4	1
2.39023	179391	0.3607	1	no	0.358149	6.5698e-09	4	1
2.67889	179410	0.245906	1	no	0.372426	7.50656e-09	4	1
3.20358	179491	0.379861	1	no	0.377095	5.30573e-09	4	1
2.8067	179528	0.429537	1	no	0.327319	5.85588e-09	4	1
2.37451	179553	0.344732	1	no	0.42264	7.28894e-09	4	1
2.37077	179580	0.020252	1	no	0.186538	6.32186e-09	4	1
3.23756	179594	0.686738	1	no	0.379431	5.11375e-09	4	1
2.0853	179608	0.193543	1	no	0.354563	8.61354e-09	4	1
2.28513	179619	0.0666563	1	no	0.303243	6.36226e-09	4	1
2.26694	179633	0.10052	1	no	0.378729	8.28053e-09	4	1
2.46722	179644	0.206278	1	no	0.406684	1.07216e-08	4	1
2.15537	179752	0.285475	1	no	0.320805	6.8637e-09	4	1
1.94878	179762	0.190447	1	no	0.410941	8.22857e-09	4	1
2.30239	179764	0.185247	1	no	0.294649	7.64768e-09	4	1
2.21672	179775	0.261134	1	no	0.394407	8.92981e-09	4	1
2.36208	179784	0.145737	1	no	0.431721	5.87383e-09	4	1
2.95152	179797	0.196152	1	no	0.323836	6.71109e-09	4	1
2.1874	179856	0.155298	1	no	0.372163	8.86469e-09	4	1
2.81584	179876	0.646428	1	no	0.415833	5.44223e-09	4	1
2.1996	179938	0.258018	1	no	0.379774	1.05927e-08	4	1
2.67663	179961	0.450588	1	no	0.380008	7.23678e-09	4	1
2.21573	179975	0.293109	1	no	0.353707	6.09542e-09	4	1
2.64016	179987	0.202481	1	no	0.351414	7.06903e-09	4	1
1.87562	180084	0.315425	1	no	0.389431	9.00722e-09	4	1
2.32455	180134	0.281542	1	no	0.368239	7.50286e-09	4	1
2.24585	180141	0.0450996	1	no	0.464162	7.88016e-09	4	1
2.68324	180209	0.408623	1	no	0.389583	7.3104e-09	4	1
2.84044	180215	0.0616518	1	no	0.339545	6.06127e-09	4	1
2.38998	180231	0.300664	1	no	0.361658	8.35102e-09	4	1
2.30471	180288	0.34923	1	no	0.371752	7.08812e-09	4	1
2.57846	180315	0.22616	1	no	0.427673	6.13354e-09	4	1
2.78301	180359	0.443655	1	no	0.374665	6.99221e-09	4	1
2.65635	180402	0.372734	1	no	0.394337	6.25571e-09	4	1
2.27342	180519	0.430258	1	no	0.411451	1.04035e-08	4	1
2.74401	180524	0.219754	1	no	0.370315	5.83765e-09	4	1
2.55474	180542	0.242732	1	no	0.369434	6.89801e-09	4	1
2.60874	180546	0.609468	1	no	0.354176	5.85114e-09	4	1
2.55309	180583	0.425175	1	no	0.389301	6.05839e-09	4	1
2.45363	180604	0.0208751	1	no	0.150187	8.97586e-09	4	1
2.5995	180630	0.253559	1	no	0.396437	6.52162e-09	4	1
2.33254	180635	0.122155	1	no	0.326957	6.33061e-09	4	1
2.89921	180704	0.476156	1	no	0.36635	5.53662e-09	4	1
2.71698	180713	0.299437	1	no	0.395201	6.53559e-09	4	1
2.61348	180714	0.415633	1	no	0.360054	6.0409e-09	4	1
2.3945	180828	0.519659	1	no	0.322341	6.11356e-09	4	1
2.69543	180832	0.0323837	1	no	0.273001	6.00385e-09	4	1
2.39605	180935	0.273285	1	no	0.34901	6.96701e-09	4	1
2.22492	180950	0.0928476	1	no	0.286493	7.2617e-09	4	1
2.4057	181006	0.338306	1	no	0.355264	8.36308e-09	4	1
2.42944	181055	0.0355578	1	no	0.124315	8.78523e-09	4	1
2.47692	181095	0.254085	1	no	0.407955	7.24379e-09	4	1
2.08667	181121	0.27718	1	no	0.362653	6.71758e-09	4	1
2.29661	181122	0.168734	1	no	0.391806	6.43614e-09	4	1
1.69342	181123	0.104376	1	no	0.328172	6.88815e-09	4	1
2.95869	181136	0.659865	1	no	0.359027	7.42728e-09	4	1
2.66609	181140	0.527837	1	no	0.403047	5.98537e-09	4	1
2.6534	181144	0.207038	1	no	0.288469	7.70761e-09	4	1
2.33844	181161	0.145834	1	no	0.37495	9.15844e-09	4	1
2.38601	181226	0.469106	1	no	0.354213	6.57289e-09	4	1
2.64367	181235	0.0800733	1	no	0.332198	6.60443e-09	4	1
2.14439	181245	0.0960802	1	no	0.349818	7.71975e-09	4	1
2.312	181271	0.0622554	1	no	0.294964	1.17626e-08	4	1
2.35212	181303	0.399568	1	no	0.340806	6.58671e-09	4	1
2.20455	181382	0.256694	1	no	0.421256	6.30415e-09	4	1
2.46085	181389	0.304617	1	no	0.340472	6.96602e-09	4	1
2.55916	181436	0.0139427	1	no	0	8.06959e-09	4	1
2.71824	181437	0.134325	1	no	0.283126	6.05963e-09	4	1
2.04536	181468	0.0114112	1	no	0	8.41353e-09	4	1
2.27578	181479	0.144588	1	no	0.298855	6.11929e-09	4	1
2.81129	181484	0.226082	1	no	0.396555	9.62534e-09	4	1
1.85827	181531	0.324967	1	no	0.338567	7.84244e-09	4	1
2.99577	181557	0.154032	1	no	0.362705	7.59903e-09	4	1
2.67716	181580	0.167507	1	no	0.291909	6.66413e-09	4	1
1.89625	181597	0.175043	1	no	0.359106	7.55631e-09	4	1
2.13957	181614	0.301969	1	no	0.379248	9.40414e-09	4	1
2.27764	181637	0.345394	1	no	0.368495	8.30494e-09	4	1
2.65348	181678	0.379842	1	no	0.338409	6.45097e-09	4	1
2.43702	181706	0.122856	1	no	0.289111	6.46836e-09	4	1
2.65187	181770	0.233755	1	no	0.364295	8.19285e-09	4	1
2.50367	181785	0.240084	1	no	0.434504	6.21477e-09	4	1
2.83655	181840	0.372812	1	no	0.348185	8.75211e-09	4	1
2.56828	181844	0.33262	1	no	0.361571	6.43319e-09	4	1
2.53104	181874	0.0298133	1	no	0.255389	8.38555e-09	4	1
1.91433	181880	0.302612	1	no	0.346654	6.61979e-09	4	1
2.46596	181911	0.363932	1	no	0.356841	1.03082e-08	4	1
2.368	181978	0.180145	1	no	0.35607	7.51072e-09	4	1
2.3022	182002	0.182151	1	no	0.307034	6.28157e-09	4	1
2.41183	182070	0.310927	1	no	0.370326	8.05374e-09	4	1
2.57161	182085	0.010126	1	no	0	6.21518e-09	4	1
2.52468	182125	0.310303	1	no	0.37107	5.80006e-09	4	1
2.15479	182172	0.369599	1	no	0.352898	7.99648e-09	4	1
2.15497	182188	0.338987	1	no	0.373506	6.65452e-09	4	1
2.4777	182215	0.397757	1	no	0.308871	5.76874e-09	4	1
2.41034	182241	0.280996	1	no	0.339432	8.32946e-09	4	1
2.57023	182246	0.312212	1	no	0.375039	5.9265e-09	4	1
2.54251	182278	0.162444	1	no	0.348478	7.43794e-09	4	1
2.99789	182303	0.329465	1	no	0.454164	5.90845e-09	4	1
2.58827	182321	0.465991	1	no	0.399039	6.0867e-09	4	1
2.85003	182339	0.0667342	1	no	0.313394	1.12612e-08	4	1
2.49123	182388	0.249703	1	no	0.346331	6.30248e-09	4	1
2.94855	182408	0.00508247	1	no	0	8.68357e-09	4	1
2.08394	182413	0.268242	1	no	0.331978	6.86588e-09	4	1
1.94316	182478	0.081339	1	no	0.365813	8.89634e-09	4	1
2.46965	182497	0.336397	1	no	0.366715	5.90161e-09	4	1
1.5857	182503	0.0610286	1	no	0.395022	9.41087e-09	4	1
2.70563	182567	0.0667148	1	no	0.227087	7.49379e-09	4	1
2.46344	182629	0.279653	1	no	0.350115	7.50972e-09	4	1
2.43499	182715	0.375928	1	no	0.404558	7.77404e-09	4	1
2.66384	182747	0.0114307	1	no	0.0545145	6.74554e-09	4	1
2.86509	182751	0.360739	1	no	0.391849	5.50783e-09	4	1
3.03483	182824	0.356864	1	no	0.41553	5.53674e-09	4	1
1.96642	182843	0.328141	1	no	0.341167	6.89296e-09	4	1
3.124	182867	0.1604	1	no	0.39189	1.10051e-08	4	1
2.66592	182977	0.40726	1	no	0.359376	6.47237e-09	4	1
2.05021	183010	0.331373	1	no	0.384204	8.78101e-09	4	1
2.74968	183059	0.523378	1	no	0.374856	5.34849e-09	4	1
2.22871	183081	0.292447	1	no	0.334865	7.39633e-09	4	1
2.2549	183118	0.434113	1	no	0.37837	7.93024e-09	4	1
2.355	183137	0.307694	1	no	0.359534	7.60672e-09	4	1
2.55603	183139	0.208381	1	no	0.406224	6.53041e-09	4	1
1.972	183177	0.0539599	1	no	0.375316	8.20385e-09	4	1
1.60462	183221	0.147723	1	no	0.318086	7.12618e-09	4	1
2.84	183310	0.242673	1	no	0.366795	6.73349e-09	4	1
3.15992	183450	0.169416	1	no	0.352529	5.35766e-09	4	1
1.52627	183480	0.0731214	1	no	0.27723	1.17556e-08	4	1
2.74967	183510	0.12862	1	no	0.340954	6.53382e-09	4	1
2.85213	183523	0.53551	1	no	0.4176	5.88075e-09	4	1
2.24423	183525	0.354975	1	no	0.415986	6.15754e-09	4	1
2.34705	183530	0.0139427	1	no	0.182961	6.33148e-09	4	1
2.04622	183574	0.169377	1	no	0.360198	6.89005e-09	4	1
2.07934	183608	0.241388	1	no	0.400452	9.67388e-09	4	1
2.93939	183620	0.206317	1	no	0.385087	1.04365e-08	4	1
2.44218	183658	0.471093	1	no	0.369006	7.77368e-09	4	1
2.04363	183711	0.166261	1	no	0.3249	1.36034e-08	4	1
2.23997	183723	0.326875	1	no	0.367807	7.22711e-09	4	1
2.11196	183762	0.418087	1	no	0.415696	7.01367e-09	4	1
2.21189	183812	0.0215762	1	no	0.0288809	6.57551e-09	4	1
2.36522	183866	0.419353	1	no	0.379475	6.18189e-09	4	1
2.22762	183942	0.120908	1	no	0.288452	6.46489e-09	4	1
2.21646	184031	0.401593	1	no	0.382098	7.09533e-09	4	1
3.09697	184044	0.397056	1	no	0.363904	5.55351e-09	4	1
2.66631	184142	0.0553035	1	no	0.159859	6.039e-09	4	1
2.13789	184156	0.232431	1	no	0.36369	7.78846e-09	4	1
2.05117	184161	0.21138	1	no	0.393736	6.60623e-09	4	1
1.80088	184284	0.0761981	1	no	0.340659	7.93156e-09	4	1
2.25934	184295	0.232489	1	no	0.413016	7.82209e-09	4	1
1.94376	184351	0.0743872	1	no	0.263874	7.90336e-09	4	1
1.64623	184366	0.202539	1	no	0.360927	7.39402e-09	4	1
2.05016	184384	0.23247	1	no	0.339085	7.12161e-09	4	1
2.11268	184390	0.402801	1	no	0.350834	8.31367e-09	4	1
3.04639	184421	0.0279439	1	no	0.204181	1.05407e-08	4	1
2.51069	184464	0.133624	1	no	0.356456	7.07459e-09	4	1
2.41048	184473	0.47931	1	no	0.369221	8.93498e-09	4	1
1.8057	184508	0.184683	1	no	0.368199	7.24418e-09	4	1
2.62011	184517	0.145756	1	no	0.313293	7.56926e-09	4	1
2.43516	184633	0.0330069	1	no	0.152212	6.67446e-09	4	1
2.47957	184634	0.379258	1	no	0.360906	1.11824e-08	4	1
2.81302	184635	0.0584776	1	no	0.237762	6.05034e-09	4	1
2.99219	184636	0.347964	1	no	0.354916	9.654e-09	4	1
2.84038	184655	0.20694	1	no	0.334431	6.66543e-09	4	1
1.69945	184766	0.18406	1	no	0.359183	6.795e-09	4	1
2.27227	184867	0.0400366	1	no	0.141537	8.14112e-09	4	1
2.14574	184934	0.143848	1	no	0.366184	8.53618e-09	4	1
2.81143	184946	0.324908	1	no	0.403416	5.88051e-09	4	1
2.32507	184970	0.0387514	1	no	0.19598	1.42211e-08	4	1
2.61643	184975	0.138123	1	no	0.399831	1.20942e-08	4	1
2.57484	184994	0.383016	1	no	0.37221	9.61132e-09	4	1
1.86905	185040	0.182696	1	no	0.326583	7.25586e-09	4	1
2.1751	185076	0.166865	1	no	0.319874	7.36432e-09	4	1
3.0835	185101	0.0699083	1	no	0.326462	5.40046e-09	4	1
1.79863	185129	0.120246	1	no	0.326802	8.18275e-09	4	1
2.37823	185179	0.506826	1	no	0.355592	5.9937e-09	4	1
2.0801	185241	0.228692	1	no	0.344772	8.62033e-09	4	1
2.81661	185260	0.372286	1	no	0.395125	5.75571e-09	4	1
2.28435	185273	0.209472	1	no	0.388212	6.63048e-09	4	1
2.12983	185279	0.224194	1	no	0.354556	7.73437e-09	4	1
3.03479	185281	0.786849	1	no	0.38226	8.97045e-09	4	1
2.56681	185290	0.0533368	1	no	0.392114	5.72015e-09	4	1
1.96893	185312	0.224972	1	no	0.347788	6.68659e-09	4	1
2.82983	185369	0.419294	1	no	0.336847	5.98433e-09	4	1
2.33487	185387	0.178218	1	no	0.342002	1.02879e-08	4	1
2.51097	185389	0.30452	1	no	0.401138	8.10764e-09	4	1
2.05874	185391	0.171908	1	no	0.39556	7.99172e-09	4	1
2.48392	185399	0.276498	1	no	0.395662	6.26855e-09	4	1
2.198	185442	0.273363	1	no	0.363086	8.58246e-09	4	1
1.59727	185443	0.26053	1	no	0.388146	9.17058e-09	4	1
1.71982	185534	0.294297	1	no	0.445312	9.19956e-09	4	1
2.4394	185753	0.28861	1	no	0.367991	6.22684e-09	4	1
2.57593	185766	0.425097	1	no	0.372836	8.41574e-09	4	1
2.82148	185794	0.323	1	no	0.358232	7.54312e-09	4	1
2.78695	185939	0.103772	1	no	0.299869	7.12295e-09	4	1
2.78336	185956	0.276459	1	no	0.360992	5.65421e-09	4	1
2.32032	186008	0.212101	1	no	0.359805	1.11322e-08	4	1
2.25334	186036	0.123381	1	no	0.452809	1.30039e-08	4	1
2.08158	186056	0.154052	1	no	0.387814	8.57171e-09	4	1
2.30305	186075	0.319222	1	no	0.356616	1.03251e-08	4	1
2.5355	186117	0.280393	1	no	0.313147	6.27876e-09	4	1
2.74435	186142	0.679649	1	no	0.408687	6.03798e-09	4	1
2.57783	186153	0.277783	1	no	0.345671	5.80037e-09	4	1
2.4988	186191	0.231126	1	no	0.37956	7.35884e-09	4	1
2.54414	186198	0.519561	1	no	0.378884	9.22114e-09	4	1
1.84576	186230	0.0323253	1	no	0.175904	7.43292e-09	4	1
2.43063	186300	0.0323448	1	no	0.352197	8.10861e-09	4	1
3.03306	186303	0.0133001	1	no	0	6.17841e-09	4	1
1.38384	186337	0.060386	1	no	0.251854	1.093e-08	4	1
2.7132	186358	0.560961	1	no	0.372201	7.72965e-09	4	1
3.06903	186419	0.220338	1	no	0.299602	5.40277e-09	4	1
2.57633	186437	0.0285281	1	no	0.333106	1.17944e-08	4	1
2.43857	186458	0.472261	1	no	0.370691	8.52734e-09	4	1
2.3314	186484	0.476759	1	no	0.392599	7.34135e-09	4	1
2.37414	186525	0.187935	1	no	0.362035	8.5122e-09	4	1
2.59934	186601	0.33519	1	no	0.358799	7.44321e-09	4	1
2.23215	186624	0.068701	1	no	0.211735	7.34111e-09	4	1
2.41316	186705	0.252916	1	no	0.382276	7.23423e-09	4	1
1.95029	186783	0.198723	1	no	0.367957	6.68225e-09	4	1
3.04505	186795	0.51516	1	no	0.359743	5.80376e-09	4	1
2.45061	186813	0.340993	1	no	0.363943	6.35151e-09	4	1
2.92658	186834	0.359454	1	no	0.377214	8.80257e-09	4	1
2.15782	186915	0.284833	1	no	0.404389	9.03826e-09	4	1
2.37316	186952	0.155901	1	no	0.391207	6.82799e-09	4	1
2.71283	187012	0.417444	1	no	0.367542	7.89495e-09	4	1
2.70368	187039	0.686718	1	no	0.382277	6.05664e-09	4	1
2.14917	187065	0.319144	1	no	0.378425	7.82591e-09	4	1
2.65631	187080	0.189142	1	no	0.433646	6.18163e-09	4	1
2.65778	187135	0.400873	1	no	0.355679	6.0583e-09	4	1
2.05716	187162	0.311608	1	no	0.379703	7.5111e-09	4	1
2.37738	187178	0.441649	1	no	0.391975	6.60302e-09	4	1
2.59995	187183	0.481978	1	no	0.416347	7.21523e-09	4	1
2.43868	187189	0.31412	1	no	0.390924	6.89901e-09	4	1
3.06475	187201	0.811112	1	no	0.37313	5.43561e-09	4	1
1.78096	187224	0.234456	1	no	0.371761	7.1726e-09	4	1
2.57167	187231	0.0475727	1	no	0.291036	1.0036e-08	4	1
3.00541	187274	0.464705	1	no	0.349313	5.38987e-09	4	1
1.73401	187321	0.201858	1	no	0.349315	1.18487e-08	4	1
2.78275	187345	0.285962	1	no	0.393531	6.62699e-09	4	1
2.83896	187391	0.313419	1	no	0.41808	8.66517e-09	4	1
2.07206	187427	0.204467	1	no	0.354571	1.14567e-08	4	1
2.05836	187455	0.199307	1	no	0.328285	8.05347e-09	4	1
3.36488	187458	0.157907	1	no	0.333703	5.31167e-09	4	1
2.46513	187492	0.111405	1	no	0.279322	6.57049e-09	4	1
2.7895	187497	0.15411	1	no	0.275967	6.12637e-09	4	1
2.4294	187569	0.404008	1	no	0.444353	7.08882e-09	4	1
2.36365	187607	0.246549	1	no	0.361267	5.7824e-09	4	1
2.47016	187614	0.459526	1	no	0.400373	1.08515e-08	4	1
