source_e (MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time (s)	cells_history
1.85249	87808	0.0813501	1	no	0.397657	9.60514e-09	4	1
2.3157	87842	0.139202	1	no	0.359838	1.13346e-08	4	1
2.33125	87866	0.0609445	1	no	0.33195	6.95126e-09	4	1
2.89165	87952	0.779498	1	no	0.395089	8.94276e-09	4	1
2.4966	88044	0.179974	1	no	0.370298	6.44418e-09	4	1
2.21848	88046	0.346973	1	no	0.410607	7.75331e-09	4	1
2.78892	88053	0.327832	1	no	0.399395	8.57728e-09	4	1
2.13385	88116	0.336663	1	no	0.339631	9.05713e-09	4	1
2.87628	88144	0.263483	1	no	0.390772	5.97715e-09	4	1
2.37268	88190	0.296552	1	no	0.372778	8.4322e-09	4	1
2.5952	88196	0.482654	1	no	0.378123	7.11732e-09	4	1
1.98753	88230	0.22203	1	no	0.437796	6.89916e-09	4	1
3.01353	88250	0.771347	1	no	0.38615	8.97091e-09	4	1
2.37276	88274	0.231542	1	no	0.353692	6.21424e-09	4	1
1.91034	88348	0.266615	1	no	0.343134	9.15554e-09	4	1
2.09499	88358	0.247552	1	no	0.305202	8.32204e-09	4	1
2.14314	88389	0.104888	1	no	0.247589	6.51617e-09	4	1
2.26594	88411	0.0412586	1	no	0.23008	9.25005e-09	4	1
2.59836	88464	0.119516	1	no	0.387533	9.56453e-09	4	1
2.55308	88496	0.106755	1	no	0.254555	7.87564e-09	4	1
2.17935	88503	0.102981	1	no	0.369475	6.47854e-09	4	1
1.89454	88554	0.198998	1	no	0.369599	8.34782e-09	4	1
2.78189	88647	0.259029	1	no	0.39997	8.29934e-09	4	1
2.49174	88652	0.0953364	1	no	0.28586	5.9634e-09	4	1
2.27262	88661	0.440598	1	no	0.44181	8.0357e-09	4	1
2.07976	88747	0.338064	1	no	0.378215	6.5961e-09	4	1
2.45083	88778	0.117571	1	no	0.322965	1.13118e-08	4	1
2.06553	88782	0.25827	1	no	0.400768	6.67617e-09	4	1
2.80597	88785	0.244284	1	no	0.392578	5.99104e-09	4	1
2.62494	88806	0.030482	1	no	0.228462	9.86104e-09	4	1
2.30454	88822	0.272976	1	no	0.351172	6.27492e-09	4	1
2.4021	88872	0.423343	1	no	0.389055	5.70254e-09	4	1
3.16347	88919	0.565502	1	no	0.398301	7.05558e-09	4	1
2.20906	88982	0.287079	1	no	0.403036	7.09717e-09	4	1
2.47674	89046	0.367884	1	no	0.33677	6.98135e-09	4	1
2.59287	89076	0.20357	1	no	0.355471	1.0405e-08	4	1
2.60242	89125	0.0253465	1	no	0.223331	8.23285e-09	4	1
2.28983	89132	0.111229	1	no	0.358867	7.07955e-09	4	1
2.38928	89147	0.454117	1	no	0.379739	7.06093e-09	4	1
2.62625	89200	0.471216	1	no	0.383421	6.06607e-09	4	1
2.532	89213	0.0203083	1	no	0.0929119	6.37816e-09	4	1
2.39605	89214	0.352031	1	no	0.359452	7.3171e-09	4	1
2.49731	89223	0.478199	1	no	0.357686	7.01993e-09	4	1
2.51593	89246	0.0158537	1	no	0.120245	6.13115e-09	4	1
2.44435	89305	0.054603	1	no	0.161739	8.1496e-09	4	1
2.38582	89361	0.180616	1	no	0.38643	6.50221e-09	4	1
2.77369	89363	0.278753	1	no	0.410328	6.05425e-09	4	1
1.90229	89384	0.257706	1	no	0.347373	7.31277e-09	4	1
2.46092	89402	0.215066	1	no	0.36297	5.73882e-09	4	1
2.35747	89411	0.280621	1	no	0.384722	7.14375e-09	4	1
2.32119	89421	0.379459	1	no	0.356949	8.59721e-09	4	1
2.08333	89480	0.0170987	1	no	0.110353	7.70919e-09	4	1
2.7096	89513	0.161552	1	no	0.306081	6.486e-09	4	1
2.28518	89544	0.0577737	1	no	0.306734	6.74213e-09	4	1
2.49888	89551	0.174274	1	no	0.433642	5.76361e-09	4	1
2.1197	89574	0.00505763	1	no	0	8.01774e-09	4	1
2.70119	89625	0.380704	1	no	0.362424	6.73158e-09	4	1
2.56986	89756	0.0571124	1	no	0.321185	6.3471e-09	4	1
3.06052	89778	0.637437	1	no	0.374195	6.48641e-09	4	1
2.52895	89850	0.350183	1	no	0.364959	7.75636e-09	4	1
2.39621	89877	0.164704	1	no	0.338727	7.79087e-09	4	1
2.42144	89897	0.261596	1	no	0.34243	1.13057e-08	4	1
2.90728	89918	0.167855	1	no	0.313362	5.85101e-09	4	1
2.33617	89956	0.461684	1	no	0.3361	8.92642e-09	4	1
1.89931	89967	0.20427	1	no	0.382725	6.75222e-09	4	1
2.51367	89992	0.576979	1	no	0.360541	7.01089e-09	4	1
2.51558	90052	0.275563	1	no	0.394395	6.8956e-09	4	1
2.42734	90092	0.511249	1	no	0.330759	7.219e-09	4	1
1.50514	90124	0.0876916	1	no	0.310559	1.10439e-08	4	1
1.9988	90130	0.280621	1	no	0.36663	7.97229e-09	4	1
2.39111	90153	0.276808	1	no	0.353549	7.81746e-09	4	1
2.82942	90215	0.180052	1	no	0.359659	6.25966e-09	4	1
2.4608	90248	0.515762	1	no	0.411896	5.64097e-09	4	1
2.87638	90311	0.114361	1	no	0.360095	5.45395e-09	4	1
2.24599	90327	0.309352	1	no	0.330629	7.427e-09	4	1
2.34192	90391	0.199815	1	no	0.336935	1.14119e-08	4	1
2.2173	90466	0.342499	1	no	0.365707	6.06673e-09	4	1
2.34265	90509	0.282605	1	no	0.373348	1.02446e-08	4	1
2.26143	90525	0.375646	1	no	0.39449	6.74844e-09	4	1
2.20058	90601	0.141769	1	no	0.420829	8.4172e-09	4	1
2.27498	90616	0.439956	1	no	0.364284	7.86565e-09	4	1
2.73564	90665	0.0768371	1	no	0.445316	5.87412e-09	4	1
2.3075	90676	0.0234791	1	no	0.0803645	6.07017e-09	4	1
2.63584	90705	0.211195	1	no	0.336649	6.43967e-09	4	1
3.68538	90785	0.707719	1	no	0.394014	4.72319e-09	4	1
2.42657	90839	0.565482	1	no	0.417441	6.32921e-09	4	1
2.55034	90846	0.209289	1	no	0.333581	6.3058e-09	4	1
2.06552	90860	0.0158343	1	no	0.0798526	7.30978e-09	4	1
2.08674	90862	0.362866	1	no	0.38544	6.08077e-09	4	1
2.96673	90880	0.396013	1	no	0.38044	8.75255e-09	4	1
2.05507	90881	0.159043	1	no	0.39934	8.74009e-09	4	1
2.53948	90901	0.100413	1	no	0.379117	7.43905e-09	4	1
1.91656	90912	0.118135	1	no	0.353697	9.16089e-09	4	1
1.75747	90929	0.183145	1	no	0.349973	7.43911e-09	4	1
2.56103	90940	0.0228177	1	no	0.221654	7.48212e-09	4	1
2.42855	90974	0.0170987	1	no	0.146758	1.18417e-08	4	1
2.10077	91019	0.163478	1	no	0.334008	7.98968e-09	4	1
2.2388	91182	0.271712	1	no	0.432489	7.06272e-09	4	1
2.86888	91237	0.305501	1	no	0.411971	7.46832e-09	4	1
2.35117	91257	0.149473	1	no	0.390812	7.84522e-09	4	1
2.44092	91320	0.376327	1	no	0.358369	8.17834e-09	4	1
1.78965	91351	0.176181	1	no	0.349453	1.16346e-08	4	1
2.38076	91360	0.401712	1	no	0.362355	6.50867e-09	4	1
2.02792	91366	0.134825	1	no	0.353052	1.2912e-08	4	1
2.79269	91393	0.31511	1	no	0.375208	7.08564e-09	4	1
2.38355	91528	0.405486	1	no	0.388822	7.54398e-09	4	1
2.36362	91530	0.35526	1	no	0.404479	7.78993e-09	4	1
2.6438	91532	0.258348	1	no	0.378737	6.20553e-09	4	1
2.87727	91579	0.380645	1	no	0.412561	5.68684e-09	4	1
2.87434	91585	0.578963	1	no	0.373685	6.37338e-09	4	1
1.933	91587	0.126519	1	no	0.366236	9.0953e-09	4	1
2.59734	91722	0.457755	1	no	0.402898	6.39657e-09	4	1
2.03941	91725	0.281263	1	no	0.384051	7.81809e-09	4	1
1.64897	91769	0.245568	1	no	0.458096	7.65496e-09	4	1
3.10699	91873	0.511405	1	no	0.358311	8.45857e-09	4	1
2.17879	91972	0.0513739	1	no	0.233624	7.70596e-09	4	1
3.0972	92003	0.634227	1	no	0.392222	5.31189e-09	4	1
3.00973	92028	0.584682	1	no	0.387497	5.51954e-09	4	1
2.38633	92038	0.294704	1	no	0.390495	6.213e-09	4	1
2.19697	92130	0.147508	1	no	0.33074	1.05042e-08	4	1
2.01758	92171	0.0806304	1	no	0.274065	1.1859e-08	4	1
2.66275	92183	0.111871	1	no	0.373848	8.45432e-09	4	1
2.23256	92208	0.0158343	1	no	0	1.07069e-08	4	1
2.29786	92210	0.381365	1	no	0.448661	8.8478e-09	4	1
2.56028	92211	0.227691	1	no	0.401367	5.88818e-09	4	1
2.98151	92296	0.499208	1	no	0.396329	8.59807e-09	4	1
3.17511	92297	0.480728	1	no	0.423421	7.61916e-09	4	1
2.00951	92321	0.198493	1	no	0.371129	9.40592e-09	4	1
2.01958	92415	0.133541	1	no	0.370721	1.26807e-08	4	1
1.56904	92566	0.0164568	1	no	0.0756501	7.51451e-09	4	1
2.46222	92613	0.258426	1	no	0.381182	8.12795e-09	4	1
1.9315	92718	0.0316491	1	no	0.158574	8.57819e-09	4	1
2.21919	92779	0.215611	1	no	0.424125	8.51206e-09	4	1
2.32657	92799	0.272957	1	no	0.397948	6.40299e-09	4	1
2.82145	92932	0.144862	1	no	0.433195	6.91779e-09	4	1
2.05934	92938	0.186257	1	no	0.41201	9.79921e-09	4	1
2.3334	92942	0.392823	1	no	0.375557	6.82878e-09	4	1
2.55002	92985	0.0189856	1	no	0.132172	6.1387e-09	4	1
2.36821	93018	0.190167	1	no	0.353723	5.97164e-09	4	1
2.75786	93026	0.213121	1	no	0.366375	7.09545e-09	4	1
2.53828	93117	0.144337	1	no	0.386927	6.94013e-09	4	1
2.46675	93174	0.381326	1	no	0.350099	7.5475e-09	4	1
2.39206	93198	0.366698	1	no	0.393772	6.7608e-09	4	1
2.50551	93210	0.178787	1	no	0.383745	6.05468e-09	4	1
2.49324	93325	0.131654	1	no	0.361554	1.12386e-08	4	1
2.17453	93344	0.315733	1	no	0.328076	7.47061e-09	4	1
2.72551	93379	0.420192	1	no	0.382945	6.24243e-09	4	1
2.85378	93383	0.0768566	1	no	0.362187	9.59739e-09	4	1
2.52321	93395	0.171707	1	no	0.358559	6.38807e-09	4	1
2.32344	93411	0.0629092	1	no	0.221707	5.98532e-09	4	1
2.7692	93417	0.0755727	1	no	0.309653	6.74369e-09	4	1
2.01712	93425	0.36164	1	no	0.388521	7.81664e-09	4	1
2.39791	93489	0.299081	1	no	0.356813	9.10268e-09	4	1
2.65256	93535	0.0399553	1	no	0.236611	6.00028e-09	4	1
1.98949	93670	0.351467	1	no	0.36905	7.19803e-09	4	1
2.21889	93681	0.127803	1	no	0.327549	6.24882e-09	4	1
1.83234	93731	0.060322	1	no	0.314415	7.86848e-09	4	1
2.53535	93750	0.341877	1	no	0.38128	6.44064e-09	4	1
3.01755	93808	0.743336	1	no	0.374114	7.7989e-09	4	1
2.41729	93836	0.150095	1	no	0.355106	6.49882e-09	4	1
2.29827	93847	0.510549	1	no	0.346148	7.2749e-09	4	1
2.37794	93853	0.492127	1	no	0.35788	7.95646e-09	4	1
2.3466	93874	0.344444	1	no	0.37296	9.78454e-09	4	1
2.61073	93962	0.577543	1	no	0.391007	9.30706e-09	4	1
2.40248	94018	0.0520353	1	no	0.291215	8.72301e-09	4	1
2.45149	94144	0.109225	1	no	0.365272	1.02018e-08	4	1
2.25492	94167	0.419609	1	no	0.374392	7.53807e-09	4	1
1.95729	94201	0.29912	1	no	0.350458	7.90765e-09	4	1
2.69509	94203	0.561689	1	no	0.374823	6.07846e-09	4	1
2.52449	94256	0.469951	1	no	0.370793	6.41933e-09	4	1
2.57515	94270	0.245606	1	no	0.401077	8.02216e-09	4	1
2.84123	94274	0.590284	1	no	0.414928	6.20311e-09	4	1
2.53614	94303	0.394709	1	no	0.418856	6.86377e-09	4	1
2.85875	94315	0.0278559	1	no	0.225559	6.46297e-09	4	1
2.03832	94424	0.02025	1	no	0.154659	8.66396e-09	4	1
3.01541	94470	0.546458	1	no	0.387726	5.92662e-09	4	1
2.74286	94475	0.0596412	1	no	0.307241	6.60503e-09	4	1
1.97663	94481	0.341196	1	no	0.369042	8.04297e-09	4	1
2.40182	94488	0.422079	1	no	0.411236	8.84149e-09	4	1
2.99579	94540	0.777086	1	no	0.363598	5.61691e-09	4	1
2.14961	94548	0.308068	1	no	0.307129	1.22673e-08	4	1
2.73286	94560	0.369168	1	no	0.399515	6.03071e-09	4	1
2.8335	94656	0.55527	1	no	0.404484	5.73326e-09	4	1
2.18813	94662	0.256422	1	no	0.396374	6.67939e-09	4	1
2.28355	94734	0.188319	1	no	0.337052	7.70182e-09	4	1
2.98376	94831	0.268502	1	no	0.387959	7.08093e-09	4	1
2.49898	94862	0.488315	1	no	0.424611	8.60462e-09	4	1
2.11614	94868	0.215047	1	no	0.381004	6.96412e-09	4	1
2.73538	94870	0.713963	1	no	0.401112	6.03528e-09	4	1
2.40327	94919	0.226446	1	no	0.398162	8.5994e-09	4	1
2.39317	94931	0.0838984	1	no	0.332715	8.90386e-09	4	1
3.05815	94948	0.446278	1	no	0.386191	5.73252e-09	4	1
2.25569	94972	0.214405	1	no	0.367265	6.90038e-09	4	1
2.43759	95030	0.299762	1	no	0.351785	5.95099e-09	4	1
2.31235	95052	0.216389	1	no	0.334682	7.90828e-09	4	1
2.4111	95232	0.528581	1	no	0.368344	7.17247e-09	4	1
2.84568	95248	0.367943	1	no	0.326513	6.68994e-09	4	1
1.71784	95266	0.162778	1	no	0.307481	9.85989e-09	4	1
1.94356	95299	0.0901426	1	no	0.435693	1.1752e-08	4	1
2.3213	95307	0.0164762	1	no	0.114522	8.97389e-09	4	1
2.96583	95338	0.320849	1	no	0.336789	6.55504e-09	4	1
2.46733	95370	0.20995	1	no	0.411378	7.97287e-09	4	1
2.66201	95382	0.482031	1	no	0.361582	7.74067e-09	4	1
2.44783	95386	0.179332	1	no	0.374878	6.44737e-09	4	1
2.8843	95406	0.610106	1	no	0.417166	6.13063e-09	4	1
2.3717	95478	0.18188	1	no	0.334652	1.343e-08	4	1
2.24655	95502	0.146885	1	no	0.371606	7.99551e-09	4	1
1.78964	95543	0.246851	1	no	0.393617	9.58066e-09	4	1
2.877	95582	0.0171181	1	no	0.110227	5.45757e-09	4	1
1.81295	95604	0.0164568	1	no	0.152482	8.13859e-09	4	1
2.0394	95618	0.0743083	1	no	0.418325	1.05805e-08	4	1
2.27583	95690	0.155775	1	no	0.32967	6.41834e-09	4	1
2.7328	95705	0.324603	1	no	0.350273	5.66401e-09	4	1
2.76249	95713	0.0940331	1	no	0.235416	6.34713e-09	4	1
3.18112	95819	0.452755	1	no	0.387755	5.20371e-09	4	1
2.45472	95830	0.116345	1	no	0.299615	6.78194e-09	4	1
2.29396	95833	0.183923	1	no	0.359281	7.08499e-09	4	1
2.67858	95890	0.404883	1	no	0.412991	6.54101e-09	4	1
2.00286	95892	0.174858	1	no	0.341084	6.83819e-09	4	1
2.30711	95968	0.466742	1	no	0.369217	7.9536e-09	4	1
2.22642	95997	0.180635	1	no	0.361943	6.57269e-09	4	1
1.952	96049	0.213043	1	no	0.408145	6.79503e-09	4	1
2.11642	96054	0.0869913	1	no	0.32737	7.01563e-09	4	1
3.19905	96056	0.159063	1	no	0.371163	5.12682e-09	4	1
2.57809	96168	0.480825	1	no	0.347965	6.74347e-09	4	1
2.77944	96213	0.0158343	1	no	0.159705	6.21391e-09	4	1
2.45124	96221	0.308029	1	no	0.319545	6.30827e-09	4	1
2.38476	96243	0.318864	1	no	0.392631	6.27183e-09	4	1
2.66953	96271	0.147527	1	no	0.305248	5.74271e-09	4	1
2.83193	96276	0.298439	1	no	0.398188	7.19607e-09	4	1
1.91611	96321	0.117687	1	no	0.28	7.37796e-09	4	1
2.72582	96414	0.043165	1	no	0.175304	6.84515e-09	4	1
2.43647	96441	0.226465	1	no	0.316526	9.28203e-09	4	1
2.25697	96454	0.199893	1	no	0.321137	7.06048e-09	4	1
3.0132	96459	0.20606	1	no	0.307656	6.40755e-09	4	1
2.60872	96582	0.301727	1	no	0.377152	8.00662e-09	4	1
2.41328	96618	0.204153	1	no	0.39495	6.91457e-09	4	1
2.89043	96642	0.564198	1	no	0.399152	6.31675e-09	4	1
2.71433	96704	0.298595	1	no	0.312899	7.02888e-09	4	1
3.3988	96736	0.870808	1	no	0.399165	5.86187e-09	4	1
2.1482	96748	0.175539	1	no	0.347074	1.36978e-08	4	1
2.43408	96810	0.0234596	1	no	0	8.09031e-09	4	1
2.86277	96834	0.427895	1	no	0.374506	7.19234e-09	4	1
1.89098	96890	0.190206	1	no	0.380446	1.10562e-08	4	1
2.55716	96894	0.29591	1	no	0.352025	6.10321e-09	4	1
2.66617	97028	0.127783	1	no	0.29761	6.4556e-09	4	1
2.57311	97107	0.0133055	1	no	0.0950292	1.25274e-08	4	1
2.56954	97125	0.366717	1	no	0.388447	6.74912e-09	4	1
2.28204	97199	0.118913	1	no	0.30427	6.65427e-09	4	1
2.00119	97203	0.39541	1	no	0.379544	1.08347e-08	4	1
2.38333	97296	0.043768	1	no	0.26	5.97892e-09	4	1
2.32344	97491	0.456568	1	no	0.367816	7.28405e-09	4	1
2.13034	97532	0.390294	1	no	0.342105	6.57273e-09	4	1
2.77242	97570	0.195322	1	no	0.347774	6.19686e-09	4	1
2.50962	97584	0.29274	1	no	0.358163	8.81482e-09	4	1
2.44404	97677	0.120099	1	no	0.364108	1.08443e-08	4	1
2.34634	97696	0.362321	1	no	0.414474	8.20171e-09	4	1
2.5771	97697	0.543209	1	no	0.367771	5.97148e-09	4	1
2.29532	97787	0.455907	1	no	0.341682	7.05453e-09	4	1
2.75033	97867	0.2444	1	no	0.335403	7.90395e-09	4	1
2.28034	97908	0.27249	1	no	0.373358	7.16973e-09	4	1
2.15961	97916	0.247493	1	no	0.36941	8.15551e-09	4	1
2.45899	97953	0.480767	1	no	0.347805	7.65657e-09	4	1
2.34718	97988	0.120138	1	no	0.273802	6.35209e-09	4	1
2.04212	98006	0.0635122	1	no	0.359265	7.84738e-09	4	1
2.62994	98069	0.585304	1	no	0.377281	6.52916e-09	4	1
1.87633	98097	0.218198	1	no	0.381029	7.50917e-09	4	1
2.93106	98103	0.313068	1	no	0.363117	5.69495e-09	4	1
2.61525	98119	0.485902	1	no	0.362665	6.07977e-09	4	1
2.93365	98154	0.502437	1	no	0.400093	7.65156e-09	4	1
2.44137	98183	0.481351	1	no	0.355385	9.17013e-09	4	1
2.66291	98207	0.404202	1	no	0.36792	7.45299e-09	4	1
1.92855	98245	0.0806304	1	no	0.321592	7.0064e-09	4	1
2.23026	98256	0.094072	1	no	0.350703	6.8181e-09	4	1
2.54549	98260	0.0781015	1	no	0.299377	7.32679e-09	4	1
2.73805	98298	0.202928	1	no	0.356691	7.76995e-09	4	1
2.26093	98341	0.416399	1	no	0.331262	6.24128e-09	4	1
2.31582	98343	0.0660605	1	no	0.325972	6.45948e-09	4	1
2.21978	98361	0.29914	1	no	0.367408	7.92849e-09	4	1
2.5456	98371	0.190245	1	no	0.340491	5.52205e-09	4	1
2.4203	98571	0.278753	1	no	0.389881	7.99805e-09	4	1
2.78643	98639	0.354618	1	no	0.333406	7.66111e-09	4	1
2.72429	98719	0.265506	1	no	0.356803	6.56799e-09	4	1
2.477	98731	0.246871	1	no	0.396265	6.02173e-09	4	1
2.61028	98732	0.130234	1	no	0.320986	6.51251e-09	4	1
2.28083	98750	0.271186	1	no	0.342228	6.50811e-09	4	1
2.34788	98760	0.0272723	1	no	0.0691869	8.98198e-09	4	1
2.57824	98789	0.295327	1	no	0.447833	6.08125e-09	4	1
2.09159	98828	0.411925	1	no	0.358047	6.83099e-09	4	1
1.86362	98869	0.229091	1	no	0.355014	1.02317e-08	4	1
2.96102	98944	0.0284978	1	no	0.22116	9.73342e-09	4	1
2.18106	99008	0.0921267	1	no	0.295397	1.00817e-08	4	1
2.34802	99065	0.440637	1	no	0.357937	6.52474e-09	4	1
2.17041	99075	0.0132666	1	no	0.0469208	6.72228e-09	4	1
2.45264	99081	0.512591	1	no	0.351144	6.21659e-09	4	1
2.68211	99088	0.0438263	1	no	0.245451	5.70122e-09	4	1
2.32396	99188	0.0546224	1	no	0.313034	6.55146e-09	4	1
2.5319	99189	0.0806693	1	no	0.369183	7.26713e-09	4	1
1.98294	99203	0.277489	1	no	0.393831	6.88273e-09	4	1
2.83596	99222	0.161591	1	no	0.341519	8.45272e-09	4	1
2.28858	99268	0.0863105	1	no	0.358801	6.7676e-09	4	1
2.45548	99364	0.240529	1	no	0.353821	5.90512e-09	4	1
2.27741	99377	0.0310655	1	no	0.100188	1.06641e-08	4	1
2.99702	99427	0.0749697	1	no	0.33809	7.18667e-09	4	1
2.09469	99504	0.0342557	1	no	0.110165	6.87088e-09	4	1
2.52396	99507	0.102242	1	no	0.396309	6.74627e-09	4	1
2.42464	99578	0.287702	1	no	0.368898	6.39971e-09	4	1
2.50124	99662	0.101017	1	no	0.375891	6.66581e-09	4	1
2.63526	99728	0.269222	1	no	0.342197	8.07615e-09	4	1
2.69596	99746	0.300423	1	no	0.376522	6.45507e-09	4	1
3.01604	99783	0.388348	1	no	0.358445	5.11082e-09	4	1
2.41744	99852	0.489132	1	no	0.36548	8.03371e-09	4	1
3.52003	99912	1.04679	1	no	0.386319	4.98015e-09	4	1
2.22542	99930	0.394748	1	no	0.388311	9.42504e-09	4	1
2.446	99976	0.0870108	1	no	0.239437	8.15646e-09	4	1
2.96595	100013	0.120761	1	no	0.314916	6.34562e-09	4	1
2.56864	100090	0.189486	1	no	0.381891	1.38383e-08	4	1
2.05499	100107	0.195983	1	no	0.349876	7.16863e-09	4	1
2.38625	100117	0.495998	1	no	0.427132	6.34088e-09	4	1
2.15325	100137	0.380665	1	no	0.355665	8.05592e-09	4	1
2.53089	100233	0.0183631	1	no	0.17161	7.33926e-09	4	1
1.79504	100257	0.322074	1	no	0.37688	7.13823e-09	4	1
1.82195	100333	0.294121	1	no	0.360913	7.30667e-09	4	1
2.57563	100450	0.0298011	1	no	0.254569	6.06491e-09	4	1
2.23053	100487	0.0342946	1	no	0.25865	7.41312e-09	4	1
1.83819	100508	0.214288	1	no	0.399691	8.26365e-09	4	1
2.87938	100527	0.0164762	1	no	0.0377804	6.49104e-09	4	1
2.38259	100582	0.3247	1	no	0.358375	7.81028e-09	4	1
2.69565	100598	0.13605	1	no	0.372891	7.85249e-09	4	1
2.13677	100619	0.248836	1	no	0.375391	6.08357e-09	4	1
2.03584	100621	0.244362	1	no	0.330202	9.07713e-09	4	1
2.98632	100623	0.199738	1	no	0.336969	9.84708e-09	4	1
2.77947	100660	0.025969	1	no	0.170037	7.32966e-09	4	1
2.74784	100734	0.292779	1	no	0.399442	7.89835e-09	4	1
2.25302	100743	0.0259496	1	no	0.365817	8.23869e-09	4	1
2.53317	100762	0.296047	1	no	0.356462	6.42815e-09	4	1
2.52585	100763	0.1883	1	no	0.377686	8.28538e-09	4	1
3.02545	100843	0.567369	1	no	0.355265	6.3271e-09	4	1
2.69954	100862	0.229014	1	no	0.349189	8.3158e-09	4	1
2.54801	100867	0.282586	1	no	0.375508	8.85844e-09	4	1
2.86007	100957	0.128425	1	no	0.405635	6.18713e-09	4	1
2.34631	100960	0.317036	1	no	0.334765	7.75464e-09	4	1
2.82473	100967	0.261538	1	no	0.422834	5.78957e-09	4	1
2.35856	101036	0.266673	1	no	0.39806	1.12135e-08	4	1
2.54541	101054	0.239926	1	no	0.341495	6.3215e-09	4	1
2.58611	101096	0.0196081	1	no	0.193452	9.23878e-09	4	1
2.96558	101098	0.0208919	1	no	0.211359	7.56815e-09	4	1
1.82217	101158	0.155795	1	no	0.313397	9.42195e-09	4	1
2.02346	101161	0.192151	1	no	0.327091	6.86267e-09	4	1
2.55259	101241	0.160327	1	no	0.348459	6.29563e-09	4	1
2.50137	101284	0.00569956	1	no	0	6.65005e-09	4	1
2.09393	101309	0.0742694	1	no	0.400471	7.15849e-09	4	1
2.32803	101323	0.184409	1	no	0.399262	7.7781e-09	4	1
2.79676	101331	0.174294	1	no	0.437165	6.29631e-09	4	1
2.32503	101349	0.311861	1	no	0.39733	6.07018e-09	4	1
2.37317	101370	0.143695	1	no	0.39759	5.95275e-09	4	1
2.79155	101377	0.446356	1	no	0.313344	6.64968e-09	4	1
2.1024	101445	0.255819	1	no	0.350087	9.57036e-09	4	1
2.64144	101481	0.6025	1	no	0.362316	6.30742e-09	4	1
2.31335	101492	0.0545446	1	no	0.289586	9.2592e-09	4	1
2.5521	101515	0.0997326	1	no	0.380925	6.94962e-09	4	1
3.0091	101517	0.342421	1	no	0.391581	7.25643e-09	4	1
2.68483	101518	0.025366	1	no	0.199387	8.64593e-09	4	1
1.95655	101523	0.151301	1	no	0.347904	6.39658e-09	4	1
2.71524	101578	0.043165	1	no	0.219468	6.21005e-09	4	1
2.77347	101586	0.171181	1	no	0.356136	5.94199e-09	4	1
2.79534	101625	0.190751	1	no	0.419233	8.05162e-09	4	1
2.42342	101643	0.324583	1	no	0.340525	7.81189e-09	4	1
1.85631	101650	0.122064	1	no	0.337689	7.60852e-09	4	1
2.55706	101653	0.367962	1	no	0.412984	6.00411e-09	4	1
2.519	101700	0.34886	1	no	0.419204	7.9789e-09	4	1
2.41722	101710	0.157623	1	no	0.365914	7.11823e-09	4	1
2.66813	101783	0.592385	1	no	0.381375	6.38877e-09	4	1
2.88803	101838	0.109323	1	no	0.312989	9.3891e-09	4	1
2.34812	101853	0.397297	1	no	0.328094	7.279e-09	4	1
2.90127	101860	0.658562	1	no	0.337173	7.19155e-09	4	1
2.69368	101868	0.619735	1	no	0.403654	7.20567e-09	4	1
2.27192	101876	0.101114	1	no	0.363986	1.10693e-08	4	1
2.60857	101894	0.364169	1	no	0.364831	6.81358e-09	4	1
2.8795	101949	0.0304042	1	no	0.353807	5.77158e-09	4	1
2.30372	101964	0.22843	1	no	0.325385	6.32511e-09	4	1
2.4409	102010	0.0692701	1	no	0.209773	9.86444e-09	4	1
2.01994	102026	0.0767982	1	no	0.320922	6.96022e-09	4	1
2.07832	102109	0.116987	1	no	0.248919	6.94112e-09	4	1
2.40724	102165	0.418344	1	no	0.381568	5.75732e-09	4	1
2.56198	102233	0.295988	1	no	0.421004	5.7826e-09	4	1
2.23532	102234	0.0393717	1	no	0.160079	7.51263e-09	4	1
2.57187	102262	0.496737	1	no	0.390703	6.28207e-09	4	1
2.37963	102280	0.102903	1	no	0.294896	6.75567e-09	4	1
2.09566	102301	0.0858047	1	no	0.272954	6.89943e-09	4	1
2.89936	102397	0.362224	1	no	0.363138	6.01022e-09	4	1
2.14796	102405	0.181919	1	no	0.391039	7.72605e-09	4	1
2.84653	102427	0.110607	1	no	0.361238	6.43739e-09	4	1
2.57635	102431	0.301143	1	no	0.333441	9.64285e-09	4	1
2.88014	102450	0.335438	1	no	0.378856	7.05261e-09	4	1
2.61505	102464	0.0355007	1	no	0.195068	8.88578e-09	4	1
2.34877	102480	0.157098	1	no	0.391902	6.49763e-09	4	1
2.55287	102507	0.0590576	1	no	0.267787	1.06151e-08	4	1
2.61634	102622	0.422176	1	no	0.349491	5.41848e-09	4	1
2.79245	102716	0.0431261	1	no	0.308074	6.21088e-09	4	1
1.85346	102750	0.0680446	1	no	0.0926244	8.93397e-09	4	1
1.80675	102784	0.178145	1	no	0.36722	6.87336e-09	4	1
2.4651	102804	0.324603	1	no	0.369989	6.57732e-09	4	1
2.69046	102830	0.299237	1	no	0.339921	7.12982e-09	4	1
2.18302	102850	0.264767	1	no	0.384101	6.47675e-09	4	1
2.37691	102887	0.243039	1	no	0.363054	6.97779e-09	4	1
2.51105	102927	0.0272918	1	no	0.11618	6.1937e-09	4	1
2.21923	102963	0.29914	1	no	0.305761	6.3452e-09	4	1
